grant_fiscal_year,funding_program,grant_number,project_year,organization_name,upin,description,ali,contract_number,allocationamount,encumbered_amount,expendedamount,activebalance,closedoutbalance,project_status,project_closed_by,project_closed_date,project_closed_time,ntd_id,itp_id,name_NTD_Airtable,doing_business_as,reporter_acronym,organization_type,reporter_type,city,county,mobility_services_operated,merge_status,vehicle_purchase,operating_assistance,mobility_management,hardware_software_purchase,communications,facilities_eqp,surveillance,subsidy,project_categories
2017,5310 Exp,CA-2017-169 | 0017000186-E,2017,Amador Transit,BCG0001035,Operating Assistance,300901,64AO18-00677,30144.0,30144.0,30144.0,0.0,0,Open,,,,9R02-91000,11.0,Amador Regional Transit System,,ARTS,Independent Public Agency or Authority of Transit Service,Rural Reporter,Jackson,Amador,"Amador Transit,Amador Transit Dial-A-Ride","Manual Match, NTD",0,1,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Eastern Sierra Transit Authority,BCG0002139,Support Equip/Facilities-Equipment,114220,64AC19-01166,6986.0,8732.0,0.0,6986.0,0,Open,,,,9R02-91062,99.0,Eastern Sierra Transit Authority,,ESTA,Independent Public Agency or Authority of Transit Service,Rural Reporter,Bishop,Inyo,"Eastern Sierra Transit Authority Community Routes,Reds Meadow Shuttle,Mammoth Lakes Trolleys,ESTA 395 Routes,Mammoth Lakes Buses,Lone Pine Dial-A-Ride,Walker Pine Dial-A-Ride,Bishop Dial-A-Ride,Mammoth Lakes Dial-A-Ride",Name Match; NTD,0,0,0,0,0,1,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Easy Lift Transportation Inc,BCG0001662,Purchase Replacement Van,111215,64AC19-01168,11200.0,56000.0,0.0,11200.0,0,Open,,,,90243,100.0,Easy Lift Transportation,,,Private-Non-Profit Corporation,Reduced Reporter,Goleta,Santa Barbara,"Easy Lift Dial-A-Ride,Non Emergency Accessible Transportation","Manual Match, NTD",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Easy Lift Transportation Inc,BCG0001662,Purchase Replacement Van,111215,64AC19-01168,44800.0,56000.0,0.0,44800.0,0,Open,,,,90243,100.0,Easy Lift Transportation,,,Private-Non-Profit Corporation,Reduced Reporter,Goleta,Santa Barbara,"Easy Lift Dial-A-Ride,Non Emergency Accessible Transportation","Manual Match, NTD",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Easy Lift Transportation Inc,BCG0001663,Purchase Replacement Van,111215,64AC19-01168,11200.0,56000.0,0.0,11200.0,0,Open,,,,90243,100.0,Easy Lift Transportation,,,Private-Non-Profit Corporation,Reduced Reporter,Goleta,Santa Barbara,"Easy Lift Dial-A-Ride,Non Emergency Accessible Transportation","Manual Match, NTD",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Easy Lift Transportation Inc,BCG0001663,Purchase Replacement Van,111215,64AC19-01168,44800.0,56000.0,0.0,44800.0,0,Open,,,,90243,100.0,Easy Lift Transportation,,,Private-Non-Profit Corporation,Reduced Reporter,Goleta,Santa Barbara,"Easy Lift Dial-A-Ride,Non Emergency Accessible Transportation","Manual Match, NTD",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Easy Lift Transportation Inc,BCG0001664,Purchase Replacement < 30 Ft Bus,111204,64AC19-01168,14240.0,71200.0,67452.5,-53212.5,0,Open,,,,90243,100.0,Easy Lift Transportation,,,Private-Non-Profit Corporation,Reduced Reporter,Goleta,Santa Barbara,"Easy Lift Dial-A-Ride,Non Emergency Accessible Transportation","Manual Match, NTD",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Easy Lift Transportation Inc,BCG0001664,Purchase Replacement < 30 Ft Bus,111204,64AC19-01168,56960.0,71200.0,67452.5,-10492.5,0,Open,,,,90243,100.0,Easy Lift Transportation,,,Private-Non-Profit Corporation,Reduced Reporter,Goleta,Santa Barbara,"Easy Lift Dial-A-Ride,Non Emergency Accessible Transportation","Manual Match, NTD",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Easy Lift Transportation Inc,BCG0001665,Purchase Replacement < 30 Ft Bus,111204,64AC19-01168,14240.0,71200.0,67452.49,-53212.49,0,Open,,,,90243,100.0,Easy Lift Transportation,,,Private-Non-Profit Corporation,Reduced Reporter,Goleta,Santa Barbara,"Easy Lift Dial-A-Ride,Non Emergency Accessible Transportation","Manual Match, NTD",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Easy Lift Transportation Inc,BCG0001665,Purchase Replacement < 30 Ft Bus,111204,64AC19-01168,56960.0,71200.0,67452.49,-10492.49,0,Open,,,,90243,100.0,Easy Lift Transportation,,,Private-Non-Profit Corporation,Reduced Reporter,Goleta,Santa Barbara,"Easy Lift Dial-A-Ride,Non Emergency Accessible Transportation","Manual Match, NTD",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,El Dorado County Transit Authority,BCG0002192,Purchase Replacement Van,111215,64AC19-01171,11200.0,56000.0,0.0,11200.0,0,Open,,,,90229,101.0,El Dorado County Transit Authority,,EDCTA,Independent Public Agency or Authority of Transit Service,Reduced Reporter,Diamond Springs,El Dorado,"El Dorado Transit,Sacramento/South Lake Tahoe Connector Bus,El Dorado Dial-A-Ride,SAC-MED,El Dorado Paratransit",Name Match; NTD,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,El Dorado County Transit Authority,BCG0002192,Purchase Replacement Van,111215,64AC19-01171,44800.0,56000.0,0.0,44800.0,0,Open,,,,90229,101.0,El Dorado County Transit Authority,,EDCTA,Independent Public Agency or Authority of Transit Service,Reduced Reporter,Diamond Springs,El Dorado,"El Dorado Transit,Sacramento/South Lake Tahoe Connector Bus,El Dorado Dial-A-Ride,SAC-MED,El Dorado Paratransit",Name Match; NTD,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Friends of Children with Special Needs,BCG0001845,Buy Van For Svc Expansion,111315,64AC19-01174,11200.0,56000.0,0.0,11200.0,0,Open,,,,,,Friends of Children with Special Needs,,,Non-Profit Organization,,Fremont,"Santa Clara, Alameda",,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Friends of Children with Special Needs,BCG0001845,Buy Van For Svc Expansion,111315,64AC19-01174,44800.0,56000.0,0.0,44800.0,0,Open,,,,,,Friends of Children with Special Needs,,,Non-Profit Organization,,Fremont,"Santa Clara, Alameda",,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Friends of Children with Special Needs,BCG0001856,Buy Van For Svc Expansion,111315,64AC19-01174,11200.0,56000.0,0.0,11200.0,0,Open,,,,,,Friends of Children with Special Needs,,,Non-Profit Organization,,Fremont,"Santa Clara, Alameda",,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Friends of Children with Special Needs,BCG0001856,Buy Van For Svc Expansion,111315,64AC19-01174,44800.0,56000.0,0.0,44800.0,0,Open,,,,,,Friends of Children with Special Needs,,,Non-Profit Organization,,Fremont,"Santa Clara, Alameda",,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Friends of Children with Special Needs,BCG0002643,Buy Van For Svc Expansion,111315,64AC19-01174,11200.0,56000.0,0.0,11200.0,0,Open,,,,,,Friends of Children with Special Needs,,,Non-Profit Organization,,Fremont,"Santa Clara, Alameda",,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Friends of Children with Special Needs,BCG0002643,Buy Van For Svc Expansion,111315,64AC19-01174,44800.0,56000.0,0.0,44800.0,0,Open,,,,,,Friends of Children with Special Needs,,,Non-Profit Organization,,Fremont,"Santa Clara, Alameda",,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Friends of Children with Special Needs,BCG0002644,Buy Van For Svc Expansion,111315,64AC19-01174,11200.0,56000.0,0.0,11200.0,0,Open,,,,,,Friends of Children with Special Needs,,,Non-Profit Organization,,Fremont,"Santa Clara, Alameda",,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Friends of Children with Special Needs,BCG0002644,Buy Van For Svc Expansion,111315,64AC19-01174,44800.0,56000.0,0.0,44800.0,0,Open,,,,,,Friends of Children with Special Needs,,,Non-Profit Organization,,Fremont,"Santa Clara, Alameda",,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Full Access & Coordinated Transportation Inc,BCG0001661,Mobility Management,117L00,64AM19-01175,71147.0,355737.0,181041.66,-109894.66,0,Open,,,,,,Facilitating Access to Coordinated Transportation,,FACT,Non-Profit Organization,,Oceanside,San Diego,,"Manual Match, Airtable",0,0,1,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Full Access & Coordinated Transportation Inc,BCG0001661,Mobility Management,117L00,64AM19-01175,284590.0,355737.0,181041.66,103548.34,0,Open,,,,,,Facilitating Access to Coordinated Transportation,,FACT,Non-Profit Organization,,Oceanside,San Diego,,"Manual Match, Airtable",0,0,1,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Golden Rain Foundation of Walnut Creek,BCG0001830,Buy <30-Ft Bus For Expansion,111304,64AC10-01176,15340.0,76700.0,0.0,15340.0,0,Open,,,,,,,,,Non-Profit Organization,,Walnut Creek,Contra Costa,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Golden Rain Foundation of Walnut Creek,BCG0001830,Buy <30-Ft Bus For Expansion,111304,64AC10-01176,61360.0,76700.0,0.0,61360.0,0,Open,,,,,,,,,Non-Profit Organization,,Walnut Creek,Contra Costa,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Golden Rain Foundation of Walnut Creek,BCG0001831,Purchase Replacement < 30 Ft Bus,111204,64AC10-01176,16240.0,81200.0,0.0,16240.0,0,Open,,,,,,,,,Non-Profit Organization,,Walnut Creek,Contra Costa,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Golden Rain Foundation of Walnut Creek,BCG0001831,Purchase Replacement < 30 Ft Bus,111204,64AC10-01176,64960.0,81200.0,0.0,64960.0,0,Open,,,,,,,,,Non-Profit Organization,,Walnut Creek,Contra Costa,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Golden Rain Foundation of Walnut Creek,BCG0001834,Purchase Replacement < 30 Ft Bus,111204,64AC10-01176,16240.0,81200.0,0.0,16240.0,0,Open,,,,,,,,,Non-Profit Organization,,Walnut Creek,Contra Costa,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Golden Rain Foundation of Walnut Creek,BCG0001834,Purchase Replacement < 30 Ft Bus,111204,64AC10-01176,64960.0,81200.0,0.0,64960.0,0,Open,,,,,,,,,Non-Profit Organization,,Walnut Creek,Contra Costa,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Golden Rain Foundation of Walnut Creek,BCG0001836,Purchase Replacement < 30 Ft Bus,111204,64AC10-01176,16240.0,81200.0,0.0,16240.0,0,Open,,,,,,,,,Non-Profit Organization,,Walnut Creek,Contra Costa,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Golden Rain Foundation of Walnut Creek,BCG0001836,Purchase Replacement < 30 Ft Bus,111204,64AC10-01176,64960.0,81200.0,0.0,64960.0,0,Open,,,,,,,,,Non-Profit Organization,,Walnut Creek,Contra Costa,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Help Central Inc,BCG0001885,Mobility Management 211 One Stop Call Center & Travel Training,117L00,64AM19-01177,71148.0,355741.0,185247.0,-114099.0,0,Open,,,,,,,,,Non-Profit Organization,,Chico,"Butte, Glen",,No Match,0,0,1,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Help Central Inc,BCG0001885,Mobility Management 211 One Stop Call Center & Travel Training,117L00,64AM19-01177,284593.0,355741.0,185247.0,99346.0,0,Open,,,,,,,,,Non-Profit Organization,,Chico,"Butte, Glen",,No Match,0,0,1,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Howard Prep,BCG0002247,Buy <30-Ft Bus For Expansion,111304,64AC19-01178,16240.0,81200.0,0.0,16240.0,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Howard Prep,BCG0002247,Buy <30-Ft Bus For Expansion,111304,64AC19-01178,64960.0,81200.0,0.0,64960.0,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Howard Prep,BCG0002252,Buy <30-Ft Bus For Expansion,111304,64AC19-01178,16240.0,81200.0,0.0,16240.0,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Howard Prep,BCG0002252,Buy <30-Ft Bus For Expansion,111304,64AC19-01178,64960.0,81200.0,0.0,64960.0,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001678,Purchase Replacement < 30 Ft Bus,111204,64AC19-01179,15340.0,76700.0,0.0,15340.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001678,Purchase Replacement < 30 Ft Bus,111204,64AC19-01179,61360.0,76700.0,0.0,61360.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001679,Purchase Replacement < 30 Ft Bus,111204,64AC19-01179,15340.0,76700.0,0.0,15340.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001679,Purchase Replacement < 30 Ft Bus,111204,64AC19-01179,61360.0,76700.0,0.0,61360.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001680,Purchase Replacement Van,111215,64AC19-01179,11200.0,56000.0,0.0,11200.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001680,Purchase Replacement Van,111215,64AC19-01179,44800.0,56000.0,0.0,44800.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001682,Purchase Replacement < 30 Ft Bus,111204,64AC19-01179,15340.0,76700.0,0.0,15340.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001682,Purchase Replacement < 30 Ft Bus,111204,64AC19-01179,61360.0,76700.0,0.0,61360.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001707,Purchase Radios,116203,64AC19-01179,4224.0,21122.0,21122.0,-16898.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,0,0,0,0,1,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Senior Resource Center,BCG0001707,Purchase Radios,116203,64AC19-01179,16898.0,21122.0,21122.0,-4224.0,0,Open,,,,,,Humboldt Senior Resource Center,,,Non-Profit Organization,,Eureka,Humboldt,Humboldt Senior Resource Center,Name Match; Airtable,0,0,0,0,1,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Transit Authority,BCG0002155,Purchase Replacement < 30 Ft Bus,111204,64AC19-01180,14240.0,71200.0,67531.95,-53291.95,0,Open,,,,9R02-91036,135.0,Humboldt Transit Authority,,HTA,Independent Public Agency or Authority of Transit Service,Rural Reporter,Eureka,Humboldt,"Humboldt Transit Authority Dial-A-Ride,Redwood Transit System,Samoa Transit System,Willow Creek",Name Match; NTD,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Humboldt Transit Authority,BCG0002155,Purchase Replacement < 30 Ft Bus,111204,64AC19-01180,56960.0,71200.0,67531.95,-10571.95,0,Open,,,,9R02-91036,135.0,Humboldt Transit Authority,,HTA,Independent Public Agency or Authority of Transit Service,Rural Reporter,Eureka,Humboldt,"Humboldt Transit Authority Dial-A-Ride,Redwood Transit System,Samoa Transit System,Willow Creek",Name Match; NTD,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Imperial County Transportation Commission,BCG0001819,Mobility Management,117L00,64AM19-01181,71145.0,355726.0,190614.0,-119469.0,0,Open,,,,90226,138.0,Imperial County Transportation Commission,,ICTC,Independent Public Agency or Authority of Transit Service,Full Reporter,El Centro,Imperial,Imperial Valley Transit,Name Match; NTD,0,0,1,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Imperial County Transportation Commission,BCG0001819,Mobility Management,117L00,64AM19-01181,284581.0,355726.0,190614.0,93967.0,0,Open,,,,90226,138.0,Imperial County Transportation Commission,,ICTC,Independent Public Agency or Authority of Transit Service,Full Reporter,El Centro,Imperial,Imperial Valley Transit,Name Match; NTD,0,0,1,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Institute on Aging ,BCG0002248,Purchase Replacement < 30 Ft Bus,111204,64AC19-01183,15340.0,76700.0,0.0,15340.0,0,Open,,,,,,Institute on Aging,,,Non-Profit Organization,,San Francisco,"San Francisco, San Mateo, Santa Clara",Institute on Aging,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Institute on Aging ,BCG0002248,Purchase Replacement < 30 Ft Bus,111204,64AC19-01183,61360.0,76700.0,0.0,61360.0,0,Open,,,,,,Institute on Aging,,,Non-Profit Organization,,San Francisco,"San Francisco, San Mateo, Santa Clara",Institute on Aging,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Institute on Aging ,BCG0002249,Purchase Replacement < 30 Ft Bus,111204,64AC19-01183,15340.0,76700.0,0.0,15340.0,0,Open,,,,,,Institute on Aging,,,Non-Profit Organization,,San Francisco,"San Francisco, San Mateo, Santa Clara",Institute on Aging,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Institute on Aging ,BCG0002249,Purchase Replacement < 30 Ft Bus,111204,64AC19-01183,61360.0,76700.0,0.0,61360.0,0,Open,,,,,,Institute on Aging,,,Non-Profit Organization,,San Francisco,"San Francisco, San Mateo, Santa Clara",Institute on Aging,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Institute on Aging ,BCG0002250,Purchase Replacement < 30 Ft Bus,111204,64AC19-01183,15340.0,76700.0,0.0,15340.0,0,Open,,,,,,Institute on Aging,,,Non-Profit Organization,,San Francisco,"San Francisco, San Mateo, Santa Clara",Institute on Aging,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Institute on Aging ,BCG0002250,Purchase Replacement < 30 Ft Bus,111204,64AC19-01183,61360.0,76700.0,0.0,61360.0,0,Open,,,,,,Institute on Aging,,,Non-Profit Organization,,San Francisco,"San Francisco, San Mateo, Santa Clara",Institute on Aging,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Institute on Aging ,BCG0002251,Purchase Replacement < 30 Ft Bus,111204,64AC19-01183,15340.0,76700.0,0.0,15340.0,0,Open,,,,,,Institute on Aging,,,Non-Profit Organization,,San Francisco,"San Francisco, San Mateo, Santa Clara",Institute on Aging,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Institute on Aging ,BCG0002251,Purchase Replacement < 30 Ft Bus,111204,64AC19-01183,61360.0,76700.0,0.0,61360.0,0,Open,,,,,,Institute on Aging,,,Non-Profit Organization,,San Francisco,"San Francisco, San Mateo, Santa Clara",Institute on Aging,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kimochi Inc,BCG0001754,Purchase Replacement < 30 Ft Bus,111204,64AC19-01184,16240.0,81200.0,74456.25,-58216.25,0,Open,,,,,435.0,Kimochi,,,Non-Profit Organization,,San Francisco,San Francisco,Kimochi Transportation Services,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kimochi Inc,BCG0001754,Purchase Replacement < 30 Ft Bus,111204,64AC19-01184,64960.0,81200.0,74456.25,-9496.25,0,Open,,,,,435.0,Kimochi,,,Non-Profit Organization,,San Francisco,San Francisco,Kimochi Transportation Services,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kings Rehabilitation Center,BCG0001848,Purchase Replacement Van,111215,64AC19-01185 ,11200.0,56000.0,0.0,11200.0,0,Open,,,,,,,,,Non-Profit Organization,,Tulare,Kings,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kings Rehabilitation Center,BCG0001848,Purchase Replacement Van,111215,64AC19-01185 ,44800.0,56000.0,0.0,44800.0,0,Open,,,,,,,,,Non-Profit Organization,,Tulare,Kings,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kings Rehabilitation Center,BCG0001849,Purchase Replacement Van,111215,64AC19-01185 ,11200.0,56000.0,0.0,11200.0,0,Open,,,,,,,,,Non-Profit Organization,,Tulare,Kings,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kings Rehabilitation Center,BCG0001849,Purchase Replacement Van,111215,64AC19-01185 ,44800.0,56000.0,0.0,44800.0,0,Open,,,,,,,,,Non-Profit Organization,,Tulare,Kings,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kings Rehabilitation Center,BCG0001850,Purchase Replacement Van,111215,64AC19-01185 ,11200.0,56000.0,0.0,11200.0,0,Open,,,,,,,,,Non-Profit Organization,,Tulare,Kings,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kings Rehabilitation Center,BCG0001850,Purchase Replacement Van,111215,64AC19-01185 ,44800.0,56000.0,0.0,44800.0,0,Open,,,,,,,,,Non-Profit Organization,,Tulare,Kings,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kings Rehabilitation Center,BCG0001852,Buy <30-Ft Bus For Expansion,111304,64AC19-01185 ,14240.0,71200.0,0.0,14240.0,0,Open,,,,,,,,,Non-Profit Organization,,Tulare,Kings,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Kings Rehabilitation Center,BCG0001852,Buy <30-Ft Bus For Expansion,111304,64AC19-01185 ,56960.0,71200.0,0.0,56960.0,0,Open,,,,,,,,,Non-Profit Organization,,Tulare,Kings,,No Match,1,0,0,0,0,0,0,0,1
