key,year,ntd_id,number_of_state_counties,tam_tier,personal_vehicles,density,uza_name,tribal_area_name,service_area_sq_miles,total_voms,city,fta_recipient_id,region,state_admin_funds_expended,zip_code_ext,zip_code,ueid,address_line_2,number_of_counties_with_service,reporter_acronym,original_due_date,sq_miles,address_line_1,p_o__box,fy_end_date,reported_by_ntd_id,population,reporting_module,service_area_pop,subrecipient_type,state,volunteer_drivers,primary_uza,doing_business_as,reporter_type,legacy_ntd_id,voms_do,url,reported_by_name,voms_pt,organization_type,agency_name,_valid_from,_valid_to,_is_current
f31fc355c5863d32e69198799d15ee63,2022,90167,,Tier II,,6334.0,"Davis, CA",,21.0,3.0,Davis,2085.0,9.0,,3837.0,95616.0,VKLKHSYNDZ99,,,DCT,1667174400000,12.16,23 Russell Blvd,,1656547200000,,77034.0,Urban,69289.0,,CA,,,Davis Community Transit,Reduced Reporter,9167,3.0,http://cityofdavis.org/city-hall/parks-and-community-services/davis-community-transit,,,County or Local Government Unit or Department of Transportation,City of Davis,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
f9253a935eca683f014c464b023d0d82,2022,90201,,Tier II,,4688.0,"Turlock, CA",,22.0,13.0,Turlock,2715.0,9.0,,5454.0,95380.0,JDYXAB12QLG1,,,,1667174400000,16.89,156 S Broadway,,1656547200000,,79203.0,Urban,87867.0,,CA,,,Turlock Transit,Full Reporter,9201,,www.turlocktransit.com,,13.0,County or Local Government Unit or Department of Transportation,City of Turlock,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
a3ef8c556e987035166b2d9fd89afa74,2022,90238,,Tier II,,0.0,California Non-UZA,,50.0,10.0,Delano,7236.0,9.0,,,93215.0,CV4CDJJK4KK1,,,DART,1667174400000,0.0,1120 Glenwood St,3010,1656547200000,,4357850.0,Urban,53041.0,,CA,,,,Reduced Reporter,9238,10.0,http://www.cityofdelano.org/92/Delano-Area-Rapid-Transit-DART,,,County or Local Government Unit or Department of Transportation,City of Delano,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
27523962e182dea7e75c43967f8eee38,2022,90304,,Tier II,,,,,,0.0,,1658.0,9.0,,,,HAQ2SRBPKMP9,,,RiverfrontJPA,1667174400000,,,,1656547200000,,,Urban,,,CA,,,,Building Reporter,,,http://www.riverfrontstreetcar.com/board/,,,Public Agency or Authority of Transit Service,Riverfront Joint Powers Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
59e997b31d6d1ea898ba227af4620b34,2022,91061,,Tier II,0.0,,,,20.0,10.0,Elko,1625.0,9.0,,3573.0,89801.0,D5D9EAMCUFL9,,,ELKO,1675123200000,,569 Court St,,1664496000000,9R04,,Rural,5843.0,Rural General Public Transit,NV,0.0,,,Rural Reporter,9R04-032,10.0,www.getmyrideelko.com,Nevada Department of Transportation,,County or Local Government Unit or Department of Transportation,Elko County,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
de917c25de60238e21c128ae5333f35a,2022,A0026,,Tier II,,,,,,0.0,Phoenix,,9.0,,,85003.0,,STE 900,,,1667174400000,,302 N 1St Ave,,1656547200000,,,Asset,,,AZ,,,,Group Plan Sponsor,,,http://www.valleymetro.org/,,,County or Local Government Unit or Department of Transportation,City of Phoenix Public Transit Department,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
fe59d02410679a454b65c2601c1c812a,2021,0R01-00341,,Tier II,,,,,,9.0,Dover,1722.0,10.0,,,83825.0,Q5N9V94M2D99,,,SPT,1635638400000,,699 Lakeshore Ave,,1625011200000,0R01,,Rural,,Rural General Public Transit,ID,,,,Rural Reporter,0R01-021,9.0,http://www.spotbus.org/,Idaho Transportation Department,,Private-Non-Profit Corporation,Selkirks-Pend Oreille Transit Authority (SPOT),2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
5840d2c26e5cdd357797e6c6b7f47390,2021,10049,,Tier II,,1839.0,"New Haven, CT",,197.0,47.0,Hamden,1337.0,1.0,,1198.0,6514.0,TH8ZH836Q5K4,,,GNHTD,1635638400000,306.0,840 Sherman Ave,,1625011200000,,562839.0,Urban,451486.0,,CT,,72.0,,Full Reporter,1049,47.0,http://www.gnhtd.org/,,,Independent Public Agency or Authority of Transit Service,Greater New Haven Transit District,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
f524bc7830f28f5236213069ad6cebfb,2021,10197,,,,1500.0,"Portland, ME",,,,Concord,1385.0,1.0,,3481.0,3301.0,E1MXHJMJLKL4,,,,1651276800000,136.0,7 Langdon St,,1640908800000,,203914.0,Urban,,,NH,,177.0,,Planning Reporter,,,https://concordcoachlines.com/,,,Private-For-Profit Corporation,"Concord Coach Lines, Inc",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
7758182a2b2c50d6a33fc81d6940e68f,2021,1R03-10167,,Tier II,,,,,,2.0,Stonington,1346.0,1.0,,,4681.0,JHBEAKL2S9M1,,,,1635638400000,,Seabreeze Ave,709,1625011200000,1R03,,Rural,,Rural General Public Transit,ME,,,,Rural Reporter,1R03-020,2.0,http://www.isleauhaut.com,Maine Department of Transportation,,Private-Non-Profit Corporation,Isle au Haut Boat Services,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
42a29e83e06293db8c90a45386efac09,2021,20217,,Tier II,,5319.0,"New York-Newark, NY-NJ-CT",,1215.0,55.0,Calverton,,2.0,,1641.0,11933.0,DNPEHNJJJ8F5,,,,1651276800000,3450.0,253 Edwards Ave,,1640908800000,,18351295.0,Urban,9908805.0,,NY,,1.0,,Full Reporter,2217,55.0,www.hamptonjitney.com,,,Private-For-Profit Corporation,"Hampton Jitney, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
d72876024b62e17480fd2a4e91cf0ab2,2021,2R02-20957,,Tier II,,,,,,4.0,Lockport,,2.0,,2740.0,14094.0,ULXXHCTNUNW3,,,,1651276800000,,175 Hawley St,,1640908800000,2R02,,Rural,,Rural General Public Transit,NY,,,,Rural Reporter,2R02-031,,www.niagaracounty.com,New York Department of Transportation,4.0,"City, County or Local Government Unit or Department of Transportation",County of Niagara,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
60b32c7c9c222ea24338316ab401e8fc,2021,30,,Tier II,,0.0,Alaska Non-UZA,"Chickaloon ANVSA, AK",,3.0,Palmer,6666.0,10.0,,,99645.0,YWH8Q1JLRDN9,,,CATs,1643587200000,0.0,9255 N Glenn Highway,,1632960000000,,0.0,Tribe,,,AK,,0.0,,Reduced Reporter,0T30,3.0,http://www.chickaloontransit.com,,,Tribe,Chickaloon Native Village,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
8246d1a5c627fefad1aef3ebd317865b,2021,3R06-30165,,Tier II,,,,,,7.0,Farmville,1459.0,3.0,,,23901.0,,,,FAB,1643587200000,,502 Doswell Street,368,1632960000000,3R06,,Rural,,Rural General Public Transit,VA,,,,Rural Reporter,3R06-013,7.0,http://www.farmvilleva.com,Virginia Department of Rail and Public Transportation,,"City, County or Local Government Unit or Department of Transportation",Farmville Area Bus,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
e56ab4f581ae39c0d70a2a79f91d9841,2021,40217,,Tier II,,1192.0,"Concord, NC",,524.0,46.0,Salisbury,1005.0,4.0,,4375.0,28147.0,GCB7UCV96NW6,,,RTS,1635638400000,180.0,130 W Innes St,,1625011200000,,214881.0,Urban,144008.0,,NC,,167.0,Rowan Transit System,Reduced Reporter,4217,22.0,http://www.rowantransit.com/,,24.0,"City, County or Local Government Unit or Department of Transportation",Rowan County,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
32eeccc6a4e0f5e41754c273092b2cbc,2021,4R06-40976,,Tier II,,,,,,9.0,Marshall,,4.0,,189.0,28753.0,,,,Madison County Transportation,1635638400000,,462 Long Branch Road,189,1625011200000,4R06,,Rural,,Rural General Public Transit,NC,,,,Rural Reporter,4R06-028,9.0,https://www.madisoncountync.gov/transportation-authority.html,North Carolina Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Madison County Transportation Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
9ac12c8d12f98bdd422bdf458cdf42f6,2021,4R06-44931,,Tier II,,,,,,20.0,Wilson,,4.0,,6727.0,27893.0,PBMCBC55K928,,,,1635638400000,,208 Nash St Ne,,1625011200000,4R06,,Rural,,Rural General Public Transit,NC,,,Wilson Transit System,Rural Reporter,,2.0,http://www.wilsonnc.org/public-services/wilson-transit-system/,North Carolina Department of Transportation,18.0,"City, County or Local Government Unit or Department of Transportation","City of Wilson, NC",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
9caa7f90d1e247123a6f34b645e43e57,2021,50215,,Tier II,,2658.0,"DeKalb, IL",,608.0,29.0,Sycamore,1177.0,5.0,,3120.0,60178.0,XMZHCKHA3E44,,,VAC,1635638400000,26.0,1606 Bethany Rd,,1625011200000,,68545.0,Urban,65653.0,,IL,,404.0,,Reduced Reporter,5215,29.0,https://vacdk.com/transportation/,,,Private-Non-Profit Corporation,Voluntary Action Center,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
fcfe51ae1a552b3dd5bd6c11ee9dd6d7,2021,5R01-50496,,Tier II,,,,,,26.0,Shelbyville,,5.0,,,62565.0,NYEYTR5V94K1,,,,1635638400000,,315 1/2 E Main St,230,1625011200000,5R01,,Rural,,Rural General Public Transit,IL,,,,Rural Reporter,5R01-021,26.0,http://www.cefseoc.org,Illinois Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Shelby County ,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
62c404ee418c6d8624a101da09c2d8f2,2021,5R03-55417,,Tier II,,,,,,,L'Anse,1207.0,5.0,,,49946.0,,,,,1643587200000,,Six North Main Street,,1632960000000,5R03,,Asset,,Asset Subrecipient,MI,,,,Reduced Asset Reporter,,,https://seniorcenter.us/sc/baragaland_senior_citizens_center_l_anse_mi,Michigan Department of Transportation,,Private-Non-Profit Corporation,"Baragaland Senior Citizens, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
a647e1983611a4844e3b741b45de3d53,2021,5R03-55419,,Tier II,,,,,,,Kingsford,1207.0,5.0,,5400.0,49802.0,N1B6UKY9D8K7,,,,1643587200000,,610 N Hooper St,P.O. Box 2610,1632960000000,5R03,,Asset,,Asset Subrecipient,MI,,,,Reduced Asset Reporter,,,www.tricoopp.com,Michigan Department of Transportation,,Private-Non-Profit Corporation,"TRICO Opportunities, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
c9ebb903bfccf9286b2c2668651ba961,2021,5R04-50231,,Tier II,15.0,,,,,37.0,Lowry,,5.0,,4613.0,56349.0,JK3KW3GBA685,,,,1635638400000,,249 Poplar Ave,136,1625011200000,5R04,,Rural,,Rural General Public Transit,MN,9.0,,,Rural Reporter,5R04-028,37.0,http://www.rainbowriderbus.com,Minnesota Department of Transportation ,,Independent Public Agency or Authority of Transit Service,Rainbow Rider Transit Board,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
333425adeff6735d3d143d5ab2205969,2021,5R05-55479,,Tier II,,,,,,,Kenton,,5.0,,2089.0,43326.0,C5T7Y64NDVC6,,,,1651276800000,,100 Memorial Ave,,1640908800000,5R05,,Asset,,Asset Subrecipient,OH,,,,Reduced Asset Reporter,,,hardincoa.net,Ohio Department of Transportation,,Private-Non-Profit Corporation,"Hardin County Council on Aging, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
96700e642b2ce3f4114cdcc5139f8ef1,2021,60093,,Tier II,,1214.0,"Texarkana-Texarkana, TX-AR",,36.0,10.0,Texarkana,7064.0,6.0,,4339.0,75501.0,VMV8PDHGRLN3,,,T Line,1643587200000,64.0,1402 Texas Blvd,,1632960000000,,78162.0,Urban,74436.0,,TX,,365.0,,Reduced Reporter,6093,10.0,http://www.t-linebus.org/,,,Independent Public Agency or Authority of Transit Service,Texarkana Urban Transit District,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
bc2605bb61f2bb156a1e8647d9e0f4c7,2021,60102,,Tier II,,1992.0,"San Angelo, TX",,15355.0,38.0,San Angelo,6608.0,6.0,,9812.0,76904.0,HL4PMNNFQUS6,,,CVTD,1643587200000,47.0,5430 Link Rd,60050,1632960000000,,92984.0,Urban,162152.0,,TX,,315.0,,Full Reporter,6102,38.0,http://www.cvtd.org/,,,Independent Public Agency or Authority of Transit Service,Concho Valley Transit District,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
6ba5160395f465ebc42c005493ef9cb4,2021,6R05-66327,,Tier II,,,,,,,Hebbronville,,6.0,,2849.0,78361.0,WHK6JXFNMPG9,,,,1643587200000,,102 W Tilley St,,1630368000000,6R05,,Asset,,Asset Subrecipient,TX,,,,Reduced Asset Reporter,,,https://co.jim-hogg.tx.us/,Texas Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Jim Hogg County Transportation,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
446fa906e7961f64e5916f60c0b0b5d0,2021,70009,,Tier II,,2026.0,"Davenport, IA-IL",,26.0,15.0,Davenport,1822.0,7.0,,1308.0,52801.0,WJCNAUXKNRL7,,,CITIBUS,1635638400000,138.0,226 W 4Th St,,1625011200000,,280051.0,Urban,101590.0,,IA,,134.0,Davenport Citibus,Reduced Reporter,7009,15.0,http://citidbus.com/,,,"City, County or Local Government Unit or Department of Transportation",City of Davenport,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
a8cb8fc04ac119500846bca2d0543862,2021,7R02-77079,,Tier II,,,,,,5.0,Hiawatha,1813.0,7.0,,2256.0,66434.0,NLRRPBZ58MZ9,,,,1635638400000,,1803 Oregon St,,1625011200000,7R02,,Rural,,Rural General Public Transit,KS,,,,Rural Reporter,,5.0,http://www.nekaaa.org,Kansas Department of Transportation,,Private-Non-Profit Corporation,Northeast Kansas Area Agency on Aging,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
f901326f624fda32663763797f2afcf0,2021,7R03-70147,,Tier II,,,,,,2.0,New Madrid,1814.0,7.0,,1919.0,63869.0,T4TKJ5SUXUU4,,,,1635638400000,,560 Mott St,96,1625011200000,7R03,,Rural,,Rural General Public Transit,MO,,,,Rural Reporter,7R03-030,2.0,http://www.new-madrid.mo.us,Missouri Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",City of New Madrid,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
b073e691171f09808bfb32e806299a3d,2021,8R02-80254,,Tier II,,,,,,8.0,Plentywood,1144.0,8.0,,2207.0,59254.0,KLBDYGTX9BE9,,,Quality Transit,1635638400000,,202 E 1St Ave,,1625011200000,8R02,,Rural,,Rural General Public Transit,MT,,,,Rural Reporter,8R02-025,8.0,http://www.sheridancountychamber.org/list/member/quality-transit-plentywood-162,Montana Department of Transportation,,"City, County or Local Government Unit or Department of Transportation","Glen-wood, Inc. ",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
783e80db49b656ed4e4eb77c4c25e974,2021,8R05-80127,,Tier II,0.0,,,,,1.0,,,8.0,,,,RVEVKM3CZ5J3,,,,1643587200000,,,27,1632960000000,8R05,,Rural,,Rural General Public Transit,WY,19.0,,,Rural Reporter,8R05-046,1.0,http://www.shoshoniseniorcenter.com/,Wyoming Department of Transportation,,Private-Non-Profit Corporation,Shoshoni Senior Citizens,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
33a68e8fa7fabec6a2e5dcf8c3a2f17f,2021,90033,,Tier I (Rail),,2385.0,"Tucson, AZ",,335.0,267.0,Tucson   ,1667.0,9.0,,7210.0,85701.0,,,,COT,1635638400000,353.0,201 N Stone - 6Th Floor ,27210,1625011200000,,843168.0,Urban,771600.0,,AZ,,52.0,,Full Reporter,9033,,https://www.tucsonaz.gov/transit,,267.0,"City, County or Local Government Unit or Department of Transportation",City of Tucson,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
fa6956ed9ec8f6d8a5cb49b079f370fe,2021,90148,,Tier I (Non-Fixed Route VOMS),,1969.0,"Victorville-Hesperia, CA",,327.0,277.0,Hesperia,5538.0,9.0,,3299.0,92345.0,E329GCABH3Z8,,,VVTA,1635638400000,167.0,17150 Smoke Tree St,,1625011200000,,328454.0,Urban,344288.0,,CA,,114.0,,Full Reporter,9148,,http://www.vvta.org/,,277.0,Independent Public Agency or Authority of Transit Service,Victor Valley Transit Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
68c412509f1cc4a6df28da01797aa678,2021,99316,,Tier II,,0.0,California Non-UZA,"Chemehuevi Reservation, CA",,1.0,Havasu Lake,7359.0,9.0,,,92363.0,PGBNFLWEQE29,,,CTA,1651276800000,0.0,1990 Palo Verde Dr,1976,1640908800000,,0.0,Tribe,,,CA,,0.0,,Reduced Reporter,9T27,1.0,www.chemehuevi.net,,,Tribe,Chemehuevi Indian Tribe,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
3c707968181c5180925986f65b4ec144,2021,99452,,Tier II,,0.0,California Non-UZA,"Elk Valley Rancheria and Off-Reservation Trust Land, CA",,2.0,Crescent City,7349.0,9.0,,9238.0,95531.0,TYJHPXAP1464,,,EVR,1643587200000,0.0,2332 Howland Hill Rd,,1632960000000,,0.0,Tribe,,,CA,,0.0,,Reduced Reporter,,2.0,http://elk-valley.com/,,,Tribe,Elk Valley Rancheria,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
e6764f32828375f5d16ef836f57a338c,2021,9R06,3.0,Tier II,,,,,,,Pago Pago,2161.0,9.0,252057.0,1.0,96799.0,WYVXFUU3BKS4,DPW Building 1st Floor,3.0,ASDPW,1643587200000,,Tafuna Industrial Park Dpw Co,,1632960000000,,,Rural,,,AS,,,,State Reporter,9R06,,http://www.americansamoa.gov/,,,,American Samoa Department of Public Works,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
c80e77edaa56df8c2cc84dd80ad25587,2021,A0003,,N/A - Group Plan Sponsor,,,,,,,Los Angeles,,9.0,,,90012.0,,,,LACMTA,1635638400000,,One Gateway Plaza,,1625011200000,,,Asset,,,CA,,,Metro,Group Plan Sponsor,,,http://www.metro.net/,,,Independent Public Agency or Authority of Transit Service,Los Angeles County Metropolitan Transportation Authority ,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
fd6e4c9261daecde9790d0c6b40d67c1,2021,A0026-99458,,Tier II,,,,,,,Chandler,,9.0,,5819.0,85225.0,LCLUQVAP1WU4,,,,1635638400000,,175 S. Arizona Ave,,1625011200000,A0026,,Asset,,Asset Subrecipient,AZ,,,,Reduced Asset Reporter,,,,City of Phoenix Public Transit Department,,"City, County or Local Government Unit or Department of Transportation","CHANDLER, CITY OF",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
b160b97f236392ff4c11aecef5cb44b6,2022,20202,,Tier II,,,,,,0.0,Newark,1414.0,2.0,,1735.0,7102.0,V4M8FU2JN5T8,,,Essex County,1667174400000,,465 Dr Martin Luther King Jr Blvd,,1656547200000,2R01,,Asset,,Asset Subrecipient,NJ,,,,Reduced Asset Reporter,2202,,http://www.essex-countynj.org/,NJ Transit,,County or Local Government Unit or Department of Transportation,Essex County,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
a99d71855fce44f0ba625ee201b9bb0b,2022,22952,,Tier II,,,,,,0.0,Secaucus,,2.0,,3226.0,7094.0,,,,,1667174400000,,1203 Paterson Plank Road,,1656547200000,2R01,,Asset,,Asset Subrecipient,NJ,,,,Reduced Asset Reporter,,,https://secaucusnj.gov,NJ Transit,,County or Local Government Unit or Department of Transportation,Town of Secaucus,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
f72dacaddb455ca285c9aea097ad6d07,2022,30054,,Tier II,,3228.0,"State College, PA",,92.0,88.0,State College,1445.0,3.0,,2623.0,16801.0,Z33JCML2QSF1,,,CATA,1667174400000,25.92,2081 W Whitehall Rd,,1656547200000,,83674.0,Urban,104135.0,,PA,,,,Full Reporter,3054,67.0,http://www.catabus.com/,,21.0,Public Agency or Authority of Transit Service,Centre Area Transportation Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
4c47560e4f0d0f4267b62b186f14c1a0,2022,30190,,Tier II,0.0,,,,,20.0,Kingwood,1501.0,3.0,,,26537.0,XRLQD8UJBZ88,,,,1667174400000,,108 Senior Center Dr,10,1656547200000,3R05,,Rural,,Rural General Public Transit,WV,0.0,,Buckwheat Express,Rural Reporter,3R05-019,20.0,http://www.buckwheatexpress.com/,West Virginia Department of Transportation,,Corporation,"Preston County Sr. Cit, Inc. ",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
00267c2fae99fc8211247103baab520c,2022,40021,,Tier II,,1292.0,"Albany, GA",,17.0,15.0,,1002.0,4.0,,,,GJJNSX411LG3,,,ATS,1667174400000,66.51,,,1656547200000,,85960.0,Urban,75616.0,,GA,,,Albany Transit System,Full Reporter,4021,15.0,http://www.albanyga.gov/about-us/city-departments/albany-transit-system,,,County or Local Government Unit or Department of Transportation,City of Albany ,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
b75d3d8320b6a79da9ff2ba359d83ab6,2022,40184,,Tier II,,1875.0,"Bowling Green, KY",,15.0,16.0,Bowling Green,6384.0,4.0,,2136.0,42101.0,QQJ7GCT4L4N9,,,COBG,1667174400000,52.18,1001 College St,1410,1656547200000,,97814.0,Urban,72294.0,,KY,,,,Reduced Reporter,4184,,http://www.bgky.org/transit,,16.0,County or Local Government Unit or Department of Transportation,City of Bowling Green,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
2537c579b58d7b4ab59e068fc1512a23,2022,44942,,Tier II,0.0,,,,,6.0,Coamo,1975.0,4.0,,2501.0,769.0,ZL22NTKMG9X3,,,,1667174400000,,3 Calle Mario Braschi,1875,1656547200000,4R09,,Rural,,Rural General Public Transit,PR,0.0,,,Rural Reporter,,6.0,https://act.dtop.pr.gov,Puerto Rico Highway and Transportation Authority,,County or Local Government Unit or Department of Transportation,Municipality of Coamo,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
ed4dfb35dc6162f050864bb1c934f1ae,2022,50037,,Tier II,,1485.0,"Muskegon--Norton Shores, MI",,52.0,15.0,Muskegon,1212.0,5.0,,3404.0,49442.0,DTBXEKS2BQE4,STE 104,,MATS,1675123200000,112.06,141 E Apple Ave,,1664496000000,,166414.0,Urban,88639.0,,MI,,,Muskegon Area Transit System,Reduced Reporter,5037,10.0,http://www.matsbus.com/,,5.0,County or Local Government Unit or Department of Transportation,County of Muskegon,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
24ad33959cbe7492784bed1b19148448,2022,50307,,Tier II,0.0,,,,,14.0,Yorktown,1189.0,5.0,,9280.0,47396.0,E8Z2K8SR5V14,,,,1682812800000,,1701 S Pilgrim Blvd,,1672444800000,5R02,,Rural,,Rural General Public Transit,IN,0.0,,The New Interurban ,Rural Reporter,5R02-037,14.0,https://www.lifestreaminc.org/,Indiana Department of Transportation,,Corporation,LifeStream Services ,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
892cf339ba8fd48b39fbf47b60abe0b0,2022,50376,,Tier II,,,,,,0.0,Green Bay,1245.0,5.0,,5433.0,54313.0,EJ3PVEEWMLU6,,,,1667174400000,,2407 S Point Rd,,1656547200000,5R06,,Rural,,Intercity Bus,WI,,,,Rural Reporter,5R06-067,,http://www.golamers.com,Wisconsin Department of Transportation,,Corporation,Lamers Bus Lines,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
