grant_fiscal_year,funding_program,grant_number,project_year,organization_name,upin,description,ali,contract_number,allocationamount,encumbered_amount,expendedamount,activebalance,closedoutbalance,project_status,agency,city,state,legacy_ntd_id,ntd_id,organization_type,reporter_type,primary_uza_population,agency_voms,years_old:,_13_15,_16_20,_21_25,_26_30,_31_60,_60+,total_vehicles,average_age_of_fleet__in_years_,average_lifetime_miles_per_vehicle,_0_9,_10_12,vehicle_groups,name,itp_id,gtfs_schedule_status,number_services_w_complete_rt_status,#_fixed_route_services_w__static_gtfs,complete_static_gtfs_coverage_1_means_yes,complete_rt_coverage,gt_1_gtfs_for_any_service_1_means_yes,gt_1_complete_rt_set_1_means_yes
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Yolo County Transportation District,BCG0002517,Operating Assistance Sliding Scale,300902,64BO20-01462,148329.0,148329.0,148329.0,0.0,0.0,Open,"Yolo County Transportation District, dba: Yolobus",Woodland,CA,9090,90090,Independent Public Agency or Authority of Transit Service,Full Reporter,1723634.0,50.0,,0.0,1.0,1.0,0.0,0.0,0.0,7.0,,,5.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Yuba-Sutter Transit Authority,BCG0002416,Operating Assistance Sliding Scale,300902,64BO20-01463,200000.0,200000.0,200000.0,0.0,0.0,Open,Yuba-Sutter Transit Authority,Marysville,CA,9061,90061,Independent Public Agency or Authority of Transit Service,Full Reporter,116719.0,35.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311,CA-2021-030 | 0020000131,2021.0,Yuba-Sutter Transit Authority,BCG0002806,Purchase Replacement < 30 Ft Bus,111204,,84104.0,0.0,0.0,84104.0,0.0,Open,Yuba-Sutter Transit Authority,Marysville,CA,9061,90061,Independent Public Agency or Authority of Transit Service,Full Reporter,116719.0,35.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311,CA-2021-030 | 0020000131,2021.0,Yuba-Sutter Transit Authority,BCG0002808,Purchase Replacement < 30 Ft Bus,111204,,66946.0,0.0,0.0,66946.0,0.0,Open,Yuba-Sutter Transit Authority,Marysville,CA,9061,90061,Independent Public Agency or Authority of Transit Service,Full Reporter,116719.0,35.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,City of Santa Maria,BCG0002456,Operating Assistance Sliding Scale,300902,64CO20-01109,95117.0,95117.0,0.0,95117.0,0.0,Open,"City of Santa Maria, dba: Santa Maria Area Transit",Santa Maria,CA,9087,90087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,130447.0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,City of Visalia,BCG0002451,Operating Assistance Sliding Scale,300902,64CO20-01110,300000.0,300000.0,0.0,300000.0,0.0,Open,"City of Visalia , dba: Visalia Transit",Visalia,CA,9091,90091,"City, County or Local Government Unit or Department of Transportation",Full Reporter,219454.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0,1.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Eastern Sierra Transit Authority,BCG0002430,Operating Assistance Sliding Scale,300902,64CO20-01111,138844.0,138844.0,0.0,138844.0,0.0,Open,Eastern Sierra Transit Authority,Bishop,CA,9R02-098,9R02-91062,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,44.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,0.0,Vans,Eastern Sierra Transit Authority,99.0,"ok,needed,ok,ok,ok,needed,needed,needed,needed",5.0,5.0,1.0,1.0,1.0,1.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Eastern Sierra Transit Authority,BCG0002439,Operating Assistance Sliding Scale,300902,64CO20-01111,151156.0,151156.0,0.0,151156.0,0.0,Open,Eastern Sierra Transit Authority,Bishop,CA,9R02-098,9R02-91062,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,44.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,0.0,Vans,Eastern Sierra Transit Authority,99.0,"ok,needed,ok,ok,ok,needed,needed,needed,needed",5.0,5.0,1.0,1.0,1.0,1.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Humboldt Transit Authority,BCG0002461,Operating Assistance Sliding Scale,300902,64CO20-01115,300000.0,300000.0,300000.0,0.0,0.0,Open,Humboldt Transit Authority,Eureka,CA,9R02-016,9R02-91036,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,Vans,Humboldt Transit Authority,135.0,"needed,ok,ok,ok",3.0,3.0,1.0,1.0,1.0,1.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Lake Transit Authority,BCG0002488,Operating Assistance Sliding Scale - Clearlake to Ukiah Intercity,300902,64CO20-01117,249359.0,249359.0,0.0,249359.0,0.0,Open,Lake Transit Authority,Lower Lake,CA,9R02-001,9R02-91053,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,Vans,Lake Transit Authority,159.0,"ok,needed,needed",1.0,1.0,1.0,1.0,1.0,1.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Lake Transit Authority,BCG0002490,Operating Assistance Sliding Scale - Calistoga to Upper Lake Intercity,300902,64CO20-01117,280810.0,280810.0,0.0,280810.0,0.0,Open,Lake Transit Authority,Lower Lake,CA,9R02-001,9R02-91053,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,Vans,Lake Transit Authority,159.0,"ok,needed,needed",1.0,1.0,1.0,1.0,1.0,1.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Mendocino Transit Authority,BCG0002501,Operating Assistance Sliding Scale ,300902,64CO20-01118,300000.0,300000.0,0.0,300000.0,0.0,Open,Mendocino Transit Authority,Ukiah,CA,9R02-047,9R02-91047,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,24.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Mendocino Transit Authority,198.0,"ok,needed,needed,needed,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Modoc Transportation Agency,BCG0002386,Operating Assistance Sliding Scale - Reno,300902,64CO20-01119,130548.0,130548.0,0.0,130548.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Modoc Transportation Agency,BCG0002387,Operating Assistance Sliding Scale - Redding,300902,64CO20-01119,41680.0,41680.0,0.0,41680.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Modoc Transportation Agency,BCG0002388,Operating Assistance Sliding Scale - Klamath Falls,300902,64CO20-01119,24553.0,24553.0,0.0,24553.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Monterey-Salinas Transit,BCG0002400,Line 82 - Fort Hunter Liggett to Salinas - Operating Assistance Sliding Scale,300902,64CO20-01120,163552.0,163552.0,0.0,163552.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Monterey-Salinas Transit,BCG0002401,Line 84 - King City to Paso Robles - Operating Assistance Sliding Scale,300902,64CO20-01120,280000.0,280000.0,0.0,280000.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Monterey-Salinas Transit,BCG0002402,Line 85 - Fort Hunter Liggett to Templeton - Operating Assistance Sliding Scale,300902,64CO20-01120,280000.0,280000.0,0.0,280000.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Monterey-Salinas Transit,BCG0002403,Line 86 - King City to San Jose/SJ Airport - Operating Assistance Sliding Scale,300902,64CO20-01120,246107.0,246107.0,0.0,246107.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Mountain Area Regional Transit Authority,BCG0002455,Operating Assistance Sliding Scale,300902,64CO20-01121,214772.0,214772.0,207715.39,7056.61,0.0,Open,"Mountain Area Regional Transit Authority, dba: Mountain Transit",Big Bear Lake,CA,9R02-050,9R02-91012,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,Vans,Mountain Area Regional Transit Authority,214.0,"ok,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Plumas County Transportation Commission,BCG0002433,Operating Assistance Sliding Scale ,300902,64CO20-01122,271820.0,271820.0,209443.08,62376.92,0.0,Open,Plumas County Transportation Commission,Quincy,CA,9R02-005,9R02-91119,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.8,0.0,1.0,4.0,Vans,Plumas County,,needed,0.0,0.0,1.0,1.0,0.0,0.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Redwood Coast Transit Authority,BCG0002447,Operating Assistance Sliding Scale,300902,64CO20-01123,173199.0,173199.0,173199.0,0.0,0.0,Open,Redwood Coast Transit Authority,Crescent City,CA,9R02-002,9R02-91097,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,Vans,Redwood Coast Transit Authority,261.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,San Diego Metropolitan Transit System,BCG0002499,Operating Assistance Sliding Scale,300902,64CO20-01124,300000.0,300000.0,0.0,300000.0,0.0,Open,San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,906.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,74.0,351277.0,0.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Sunline Transit Agency,BCG0002498,Operating Assistance Sliding Scale,300902,64CO20-01126,215555.0,215555.0,0.0,215555.0,0.0,Open,SunLine Transit Agency,Thousand Palms,CA,9079,90079,Independent Public Agency or Authority of Transit Service,Full Reporter,345580.0,98.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,47209.8,5.0,0.0,Vans,,,,,,,,,
2020.0,Section 5311(f),CA-2021-030 | 0020000131-F,2020.0,Yosemite Area Regional Transportation System ,BCG0002404,Operating Assistance Sliding Scale,300902,64CO20-01128,300000.0,300000.0,300000.0,0.0,0.0,Open,Yosemite Area Regional Transportation System,Merced,CA,9R02-019,9R02-91070,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.6,0.0,9.0,1.0,Bus,Yosemite Area Regional Transportation System,374.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,Calaveras Transit Agency ,BCG0002797,Operating Assistance Sliding Scale,300902,,286485.0,0.0,0.0,286485.0,0.0,Open,Calaveras Transit Agency,San Andreas,CA,,9R02-99442,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,Vans,,,,,,,,,
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Arvin,BCG0002995,Operating Assistance Sliding Scale,300902,,76034.0,0.0,0.0,76034.0,0.0,Open,City of Arvin,Arvin,CA,9R02-056,9R02-91027,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.333333333,0.0,2.0,1.0,Vans,City of Arvin,21.0,"need long-term solution,needed",0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Auburn,BCG0002941,Operating Assistance Sliding Scale,300902,,60378.0,0.0,0.0,60378.0,0.0,Open,City of Auburn,Auburn,CA,9R02-143,9R02-91032,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,5.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Vans,City of Auburn,23.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of California City,BCG0002926,Operating Assistance Sliding Scale,300902,,51237.0,0.0,0.0,51237.0,0.0,Open,City of California City,California City,CA,9R02-097,9R02-91111,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,3.0,Bus,City of California City,51.0,needed,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Chowchilla ,BCG0002912,Operating Assistance Sliding Scale,300902,,72947.0,0.0,0.0,72947.0,0.0,Open,"City of Chowchilla, dba: Chowchilla Area Transit ",Chowchilla,CA,9R02-058,9R02-91071,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.75,0.0,4.0,0.0,Vans,City of Chowchilla,65.0,needed,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Corcoran - Corcoran Area Transit,BCG0002983,Operating Assistance Sliding Scale ,300902,,128534.0,0.0,0.0,128534.0,0.0,Open,"City of Corcoran, dba: Corcoran Area Transit",Corcoran,CA,9R02-059,9R02-91002,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12.66666667,0.0,0.0,2.0,Vans,City of Corcoran,78.0,needed,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Escalon ,BCG0002890,Operating Assistance Sliding Scale,300902,,47040.0,0.0,0.0,47040.0,0.0,Open,"City of Escalon, dba: eTrans",Escalon,CA,9R02-061,9R02-91078,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,Vans,City of Tehachapi,333.0,,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Guadalupe,BCG0002967,Operating Assistance Sliding Scale,300902,,69557.0,0.0,0.0,69557.0,0.0,Open,City of Guadalupe,Guadalupe,CA,9R02-042,9R02-91043,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,Vans,City of Guadalupe,129.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of McFarland,BCG0002996,Operating Assistance Sliding Scale,300902,,53536.0,0.0,0.0,53536.0,0.0,Open,City of McFarland,Mc Farland,CA,9R02-024,9R02-91110,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,Vans,City of McFarland,197.0,needed,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Needles,BCG0002852,Operating Assistance Sliding Scale ,300902,,43527.0,0.0,0.0,43527.0,0.0,Open,"City of Needles, dba: Needles Area Transit",Needles,CA,9R02-063,9R02-91020,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,Vans,City of Needles,220.0,"ok,needed",0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Ojai,BCG0002976,Purchase Replacement Std 30-34 ft Bus,111203,,354907.0,0.0,0.0,354907.0,0.0,Open,City of Ojai,Ojai,CA,9R02-004,9R02-91058,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,Vans,City of Ojai,231.0,ok,1.0,1.0,1.0,1.0,1.0,1.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Ojai,BCG0003113,Support Equip/Facilities-Equipment,114220,,88530.0,0.0,0.0,88530.0,0.0,Open,City of Ojai,Ojai,CA,9R02-004,9R02-91058,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,Vans,City of Ojai,231.0,ok,1.0,1.0,1.0,1.0,1.0,1.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Ridgecrest,BCG0002997,Operating Assistance Sliding Scale,300902,,101817.0,0.0,0.0,101817.0,0.0,Open,"City of Ridgecrest, dba: Ridgerunner",Ridgecrest,CA,9R02-051,9R02-91006,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,5.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,Vans,,,,,,,,,
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Rio Vista,BCG0002790,Purchase Replacement < 30 Ft Bus,111204,,84103.0,0.0,0.0,84103.0,0.0,Open,"City of Rio Vista, dba: Rio Vista Delta Breeze",Rio Vista,CA,9R02-032,9R02-91014,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,Vans,City of Rio Vista,264.0,ok,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Rio Vista,BCG0002791,Purchase Replacement < 30 Ft Bus,111204,,44105.0,0.0,0.0,44105.0,0.0,Open,"City of Rio Vista, dba: Rio Vista Delta Breeze",Rio Vista,CA,9R02-032,9R02-91014,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,Vans,City of Rio Vista,264.0,ok,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Rio Vista,BCG0002893,Support Equip/Facilities-Equipment,114220,,58802.0,0.0,0.0,58802.0,0.0,Open,"City of Rio Vista, dba: Rio Vista Delta Breeze",Rio Vista,CA,9R02-032,9R02-91014,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,Vans,City of Rio Vista,264.0,ok,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Solvang,BCG0002753,Operating Assistance Sliding Scale,300902,,221202.0,0.0,0.0,221202.0,0.0,Open,City of Solvang,Solvang,CA,9R02-039,9R02-91028,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.6,0.0,10.0,0.0,Vans,City of Solvang,312.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Taft,BCG0002849,Operating Assistance Sliding Scale,300902,,34159.0,0.0,0.0,34159.0,0.0,Open,"City of Taft, dba: Taft Area Transit",Taft,CA,9R02-010,9R02-91066,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,City of Taft,330.0,"need long-term solution,needed",0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,City of Wasco,BCG0002942,Operating Assistance Sliding Scale,300902,,96890.0,0.0,0.0,96890.0,0.0,Open,"Wasco, City of",Wasco,CA,9R02-028,9R02-99426,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,Vans,,,,,,,,,
2021.0,Section 5311,TBD | 0021000227,2021.0,Colusa County Transit Agency,BCG0003092,Operating Assistance Sliding Scale,300902,,134631.0,0.0,0.0,134631.0,0.0,Open,Colusa County Transit Agency,Colusa,CA,9R02-034,9R02-91112,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,Vans,Colusa County Transit Agency,74.0,needed,0.0,0.0,1.0,1.0,0.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,County of Shasta Department of Public Works,BCG0002920,Operating Assistance Sliding Scale,300902,,167040.0,0.0,0.0,167040.0,0.0,Open,County of Shasta Department of Public Works,Redding,CA,,9R02-99438,"City, County or Local Government Unit or Department of Transportation",Asset Subrecipient,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,Vans,Shasta County,,ok,1.0,0.0,1.0,0.0,0.0,1.0
2021.0,Section 5311,TBD | 0021000227,2021.0,County of Shasta Department of Public Works,BCG0002920,Operating Assistance Sliding Scale,300902,,206903.0,0.0,0.0,206903.0,0.0,Open,County of Shasta Department of Public Works,Redding,CA,,9R02-99438,"City, County or Local Government Unit or Department of Transportation",Asset Subrecipient,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,Vans,Shasta County,,ok,1.0,0.0,1.0,0.0,0.0,1.0
2021.0,Section 5311,TBD | 0021000227,2021.0,County of Siskiyou,BCG0002865,Operating Assistance Sliding Scale,300902,,282224.0,0.0,0.0,282224.0,0.0,Open,"County of Siskiyou, dba: Siskiyou County Transit",Yreka,CA,9R02-017,9R02-91048,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,9.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,Vans,Siskiyou County,83.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,Eastern Sierra Transit Authority,BCG0002798,Operating Assistance Sliding Scale - Mono,300902,,89268.0,0.0,0.0,89268.0,0.0,Open,Eastern Sierra Transit Authority,Bishop,CA,9R02-098,9R02-91062,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,44.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,0.0,Vans,Eastern Sierra Transit Authority,99.0,"ok,needed,ok,ok,ok,needed,needed,needed,needed",5.0,5.0,1.0,1.0,1.0,1.0
2021.0,Section 5311,TBD | 0021000227,2021.0,Eastern Sierra Transit Authority,BCG0002805,Operating Assistance Sliding Scale - Inyo,300902,,116573.0,0.0,0.0,116573.0,0.0,Open,Eastern Sierra Transit Authority,Bishop,CA,9R02-098,9R02-91062,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,44.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,0.0,Vans,Eastern Sierra Transit Authority,99.0,"ok,needed,ok,ok,ok,needed,needed,needed,needed",5.0,5.0,1.0,1.0,1.0,1.0
2021.0,Section 5311,TBD | 0021000227,2021.0,El Dorado County Transit Authority,BCG0003008,Operating Assistance Sliding Scale,300902,,558840.0,0.0,0.0,558840.0,0.0,Open,El Dorado County Transit Authority,Diamond Springs,CA,9229,90229,Independent Public Agency or Authority of Transit Service,Reduced Reporter,1723634.0,29.0,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,,,0.0,0.0,Vans,,,,,,,,,
