GEOID,NAME,ttl_jobs,ttl_population
06065042621,"Census Tract 426.21, Riverside County, California",36051,7938
06065042622,"Census Tract 426.22, Riverside County, California",36026,4827
06065042623,"Census Tract 426.23, Riverside County, California",45609,3939
06065042624,"Census Tract 426.24, Riverside County, California",43159,4390
06065042706,"Census Tract 427.06, Riverside County, California",30478,8416
06065042708,"Census Tract 427.08, Riverside County, California",40716,5149
06065042709,"Census Tract 427.09, Riverside County, California",39665,4674
06065042711,"Census Tract 427.11, Riverside County, California",28482,4134
06065042714,"Census Tract 427.14, Riverside County, California",63311,3519
06065042715,"Census Tract 427.15, Riverside County, California",42794,14869
06065042716,"Census Tract 427.16, Riverside County, California",43911,5275
06065042717,"Census Tract 427.17, Riverside County, California",30126,5181
06065042719,"Census Tract 427.19, Riverside County, California",28997,5470
06065042720,"Census Tract 427.20, Riverside County, California",26474,5371
06065042723,"Census Tract 427.23, Riverside County, California",31553,6537
06065042724,"Census Tract 427.24, Riverside County, California",52650,4054
06065042726,"Census Tract 427.26, Riverside County, California",43462,9300
06065042728,"Census Tract 427.28, Riverside County, California",45114,2229
06065042729,"Census Tract 427.29, Riverside County, California",33992,9987
06065042730,"Census Tract 427.30, Riverside County, California",26359,5684
06065042731,"Census Tract 427.31, Riverside County, California",32392,8161
06065042732,"Census Tract 427.32, Riverside County, California",49054,6571
06065042733,"Census Tract 427.33, Riverside County, California",49607,11856
06065042737,"Census Tract 427.37, Riverside County, California",50536,2766
06065042738,"Census Tract 427.38, Riverside County, California",38722,8614
06065042739,"Census Tract 427.39, Riverside County, California",48289,7631
06065042740,"Census Tract 427.40, Riverside County, California",40573,1858
06065042741,"Census Tract 427.41, Riverside County, California",43009,2087
06065042742,"Census Tract 427.42, Riverside County, California",43102,4846
06065042743,"Census Tract 427.43, Riverside County, California",54923,3528
06065042744,"Census Tract 427.44, Riverside County, California",28618,4573
06065042745,"Census Tract 427.45, Riverside County, California",35154,5413
06065042800,"Census Tract 428, Riverside County, California",26218,9515
06065042901,"Census Tract 429.01, Riverside County, California",26698,7591
06065042902,"Census Tract 429.02, Riverside County, California",25782,5095
06065042903,"Census Tract 429.03, Riverside County, California",32278,6126
06065042904,"Census Tract 429.04, Riverside County, California",26778,10637
06065043001,"Census Tract 430.01, Riverside County, California",25855,7090
06065043003,"Census Tract 430.03, Riverside County, California",26950,7243
06065043005,"Census Tract 430.05, Riverside County, California",27876,5960
06065043006,"Census Tract 430.06, Riverside County, California",23837,5402
06065043007,"Census Tract 430.07, Riverside County, California",53007,7420
06065043008,"Census Tract 430.08, Riverside County, California",35384,7427
06065043009,"Census Tract 430.09, Riverside County, California",41402,5712
06065043010,"Census Tract 430.10, Riverside County, California",43542,5956
06065043206,"Census Tract 432.06, Riverside County, California",31144,7966
06065043211,"Census Tract 432.11, Riverside County, California",47681,5519
06065043216,"Census Tract 432.16, Riverside County, California",36316,6105
06065043217,"Census Tract 432.17, Riverside County, California",64234,3336
06065043218,"Census Tract 432.18, Riverside County, California",43326,5338
06065043220,"Census Tract 432.20, Riverside County, California",31510,4610
06065043222,"Census Tract 432.22, Riverside County, California",50855,5029
06065043227,"Census Tract 432.27, Riverside County, California",49138,7895
06065043228,"Census Tract 432.28, Riverside County, California",44611,3842
06065043229,"Census Tract 432.29, Riverside County, California",43354,5110
06065043235,"Census Tract 432.35, Riverside County, California",49299,10588
06065043239,"Census Tract 432.39, Riverside County, California",51625,7763
06065043240,"Census Tract 432.40, Riverside County, California",55483,12415
06065043242,"Census Tract 432.42, Riverside County, California",49750,9531
06065043244,"Census Tract 432.44, Riverside County, California",46216,9755
06065043246,"Census Tract 432.46, Riverside County, California",62163,5803
06065043247,"Census Tract 432.47, Riverside County, California",54574,14002
06065043248,"Census Tract 432.48, Riverside County, California",51516,4670
06065043250,"Census Tract 432.50, Riverside County, California",44247,10048
06065043252,"Census Tract 432.52, Riverside County, California",64526,9584
06065043254,"Census Tract 432.54, Riverside County, California",38006,5193
06065043256,"Census Tract 432.56, Riverside County, California",41378,3783
06065043257,"Census Tract 432.57, Riverside County, California",53608,9318
06065043262,"Census Tract 432.62, Riverside County, California",49100,5287
06065043264,"Census Tract 432.64, Riverside County, California",52432,7862
06065043265,"Census Tract 432.65, Riverside County, California",53333,8221
06065043266,"Census Tract 432.66, Riverside County, California",32479,5763
06065043267,"Census Tract 432.67, Riverside County, California",51517,6185
06065043270,"Census Tract 432.70, Riverside County, California",39069,6071
06065043271,"Census Tract 432.71, Riverside County, California",29663,3977
06065043272,"Census Tract 432.72, Riverside County, California",62794,4957
06065043274,"Census Tract 432.74, Riverside County, California",42375,2383
06065043276,"Census Tract 432.76, Riverside County, California",47233,3855
06065043278,"Census Tract 432.78, Riverside County, California",58533,6360
06065043279,"Census Tract 432.79, Riverside County, California",41347,5075
06065043291,"Census Tract 432.91, Riverside County, California",37936,9081
06065043304,"Census Tract 433.04, Riverside County, California",41250,7688
06065043306,"Census Tract 433.06, Riverside County, California",35900,5142
06065043307,"Census Tract 433.07, Riverside County, California",32831,6764
06065043308,"Census Tract 433.08, Riverside County, California",26752,2892
06065043309,"Census Tract 433.09, Riverside County, California",25759,2837
06065043310,"Census Tract 433.10, Riverside County, California",24010,3534
06065043311,"Census Tract 433.11, Riverside County, California",27946,2548
06065043312,"Census Tract 433.12, Riverside County, California",31162,4559
06065043313,"Census Tract 433.13, Riverside County, California",24261,4046
06065043314,"Census Tract 433.14, Riverside County, California",38512,3482
06065043315,"Census Tract 433.15, Riverside County, California",35844,2887
06065043316,"Census Tract 433.16, Riverside County, California",35508,3872
06065043317,"Census Tract 433.17, Riverside County, California",38948,8443
06065043401,"Census Tract 434.01, Riverside County, California",25929,6883
06065043403,"Census Tract 434.03, Riverside County, California",24063,2741
06065043404,"Census Tract 434.04, Riverside County, California",26525,2689
06065043405,"Census Tract 434.05, Riverside County, California",21420,4831
06065043503,"Census Tract 435.03, Riverside County, California",23395,3875
06065043504,"Census Tract 435.04, Riverside County, California",36577,8208
06065043505,"Census Tract 435.05, Riverside County, California",25152,3148
06065043506,"Census Tract 435.06, Riverside County, California",32552,6592
06065043507,"Census Tract 435.07, Riverside County, California",26805,6676
06065043508,"Census Tract 435.08, Riverside County, California",28705,6814
06065043509,"Census Tract 435.09, Riverside County, California",28125,5404
06065043512,"Census Tract 435.12, Riverside County, California",31221,7618
06065043513,"Census Tract 435.13, Riverside County, California",27866,3532
06065043517,"Census Tract 435.17, Riverside County, California",36981,7811
06065043601,"Census Tract 436.01, Riverside County, California",29375,5198
06065043602,"Census Tract 436.02, Riverside County, California",23709,3389
06065043701,"Census Tract 437.01, Riverside County, California",30195,4328
06065043702,"Census Tract 437.02, Riverside County, California",28284,4760
06065043703,"Census Tract 437.03, Riverside County, California",25271,3145
06065043802,"Census Tract 438.02, Riverside County, California",32228,5996
06065043807,"Census Tract 438.07, Riverside County, California",31929,7040
06065043809,"Census Tract 438.09, Riverside County, California",54423,4046
06065043810,"Census Tract 438.10, Riverside County, California",47365,4952
06065043811,"Census Tract 438.11, Riverside County, California",32437,4031
06065043812,"Census Tract 438.12, Riverside County, California",48203,6526
06065043813,"Census Tract 438.13, Riverside County, California",38250,4912
06065043814,"Census Tract 438.14, Riverside County, California",37500,944
06065043818,"Census Tract 438.18, Riverside County, California",45547,4567
06065043820,"Census Tract 438.20, Riverside County, California",52798,4870
06065043821,"Census Tract 438.21, Riverside County, California",39576,5389
06065043822,"Census Tract 438.22, Riverside County, California",42188,2898
06065043823,"Census Tract 438.23, Riverside County, California",62513,10092
06065043900,"Census Tract 439, Riverside County, California",31625,6698
06065044000,"Census Tract 440, Riverside County, California",25504,1734
06065044101,"Census Tract 441.01, Riverside County, California",30070,3409
06065044102,"Census Tract 441.02, Riverside County, California",24696,2907
06065044103,"Census Tract 441.03, Riverside County, California",31679,5735
06065044104,"Census Tract 441.04, Riverside County, California",36284,2983
06065044200,"Census Tract 442, Riverside County, California",25669,6541
06065044300,"Census Tract 443, Riverside County, California",24870,4847
06065044402,"Census Tract 444.02, Riverside County, California",42042,5266
06065044403,"Census Tract 444.03, Riverside County, California",26176,4114
06065044404,"Census Tract 444.04, Riverside County, California",31908,1122
